TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
149,2071,Baking Pan,Kitchen,Main,Damage,2025-07-04,-3,17.67,-53.01,DMG-149,Quality Issue,36,33,warehouse2,Transaction processed for Main location,system,2025-07-04
150,1551,BaseCamp Folding Table,Camping,Backup,Sale,2025-08-27,-8,70.32,-562.56,SO-95663,Customer Sale,89,81,warehouse2,Transaction processed for Backup location,system,2025-08-27
151,1553,Adventure Dining Table,Camping,Regional,Transfer,2026-02-04,-39,112.72,-4396.08,TRF-2509,Warehouse Transfer,151,112,system,Transaction processed for Regional location,system,2026-02-04
152,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Sale,2026-02-25,-29,917.54,-26608.66,SO-69884,Customer Sale,50,21,warehouse2,Transaction processed for Backup location,system,2026-02-25
153,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Transfer,2026-04-19,-29,122.21,-3544.09,TRF-5077,Warehouse Transfer,103,74,warehouse1,Transaction processed for Backup location,system,2026-04-19
154,1562,PowerBurner Camping Stove,Camping,Backup,Transfer,2025-09-19,-38,137.5,-5225.0,TRF-5876,Warehouse Transfer,1,-37,warehouse1,Transaction processed for Backup location,system,2025-09-19
155,2061,Mixing Bowl,Kitchen,Main,Receipt,2025-11-21,50,24.85,1242.52,PO-6278,Purchase Order Receipt,113,163,warehouse2,Transaction processed for Main location,system,2025-11-21
156,3104,Ski Tuning Bench - Portable,Ski,Backup,Sale,2025-08-17,-15,145.52,-2182.8,SO-11006,Customer Sale,26,11,warehouse2,Transaction processed for Backup location,system,2025-08-17
157,2022,Fork Set,Kitchen,Main,Receipt,2025-10-30,148,29.28,4333.15,PO-6121,Purchase Order Receipt,29,177,system,Transaction processed for Main location,system,2025-10-30
158,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Sale,2025-08-06,-13,917.54,-11928.02,SO-82751,Customer Sale,27,14,warehouse1,Transaction processed for Backup location,system,2025-08-06
159,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Sale,2025-09-16,-10,122.21,-1222.1,SO-17398,Customer Sale,26,16,warehouse1,Transaction processed for Backup location,system,2025-09-16
160,2091,Spatula,Kitchen,Main,Receipt,2025-12-30,55,9.81,539.71,PO-4319,Purchase Order Receipt,79,134,system,Transaction processed for Main location,system,2025-12-30
161,3072,Hand Warmers - 10 Pack,Ski,Backup,Sale,2025-11-17,-1,9.0,-9.0,SO-18265,Customer Sale,48,47,system,Transaction processed for Backup location,system,2025-11-17
162,2012,Espresso Machine,Kitchen,Backup,Transfer,2026-04-13,-16,315.48,-5047.68,TRF-7360,Warehouse Transfer,78,62,warehouse1,Transaction processed for Backup location,system,2026-04-13
163,2071,Baking Pan,Kitchen,Main,Sale,2026-01-19,-7,17.67,-123.69,SO-61212,Customer Sale,79,72,warehouse1,Transaction processed for Main location,system,2026-01-19
164,3081,All-Temp Ski Wax Kit,Ski,Regional,Transfer,2025-10-18,-24,56.17,-1348.08,TRF-3581,Warehouse Transfer,175,151,warehouse2,Transaction processed for Regional location,system,2025-10-18
165,1523,TrailLite Daypack,Camping,Backup,Receipt,2025-11-11,161,53.11,8550.87,PO-6826,Purchase Order Receipt,100,261,system,Transaction processed for Backup location,system,2025-11-11
166,3061,Professional Ski Helmet,Ski,Main,Return,2026-02-14,5,115.99,579.96,RET-13566,Customer Return,59,64,warehouse1,Transaction processed for Main location,system,2026-02-14
167,3081,All-Temp Ski Wax Kit,Ski,Backup,Sale,2025-10-29,-49,56.17,-2752.33,SO-33074,Customer Sale,18,-31,warehouse1,Transaction processed for Backup location,system,2025-10-29
168,1562,PowerBurner Camping Stove,Camping,Main,Sale,2025-11-03,-33,137.5,-4537.5,SO-41149,Customer Sale,84,51,warehouse1,Transaction processed for Main location,system,2025-11-03
169,1511,Alpine Explorer Tent,Camping,Backup,Receipt,2026-03-23,161,314.01,50556.29,PO-6958,Purchase Order Receipt,132,293,warehouse2,Transaction processed for Backup location,system,2026-03-23
170,1521,Adventurer Pro Backpack,Camping,Main,Sale,2026-03-04,-42,151.56,-6365.52,SO-19623,Customer Sale,90,48,warehouse1,Transaction processed for Main location,system,2026-03-04
171,3053,Waterproof Ski Pants,Ski,Main,Sale,2025-07-19,-4,166.37,-665.48,SO-68358,Customer Sale,195,191,warehouse1,Transaction processed for Main location,system,2025-07-19
172,1551,BaseCamp Folding Table,Camping,Backup,Receipt,2025-11-13,48,69.18,3320.53,PO-3335,Purchase Order Receipt,118,166,system,Transaction processed for Backup location,system,2025-11-13
173,2101,Measuring Cup Set,Kitchen,Main,Sale,2026-03-06,-7,13.33,-93.31,SO-75724,Customer Sale,28,21,warehouse1,Transaction processed for Main location,system,2026-03-06
174,1561,EcoFire Camping Stove,Camping,Main,Adjustment,2025-08-29,-5,75.11,-375.55,ADJ-174,Cycle Count,105,100,warehouse1,Transaction processed for Main location,system,2025-08-29
175,3103,Snowboard Bindings - Pro,Ski,Main,Sale,2026-03-05,-34,228.16,-7757.44,SO-79857,Customer Sale,78,44,warehouse1,Transaction processed for Main location,system,2026-03-05
176,2051,Ice Cream Bowl,Kitchen,Main,Receipt,2025-11-10,156,18.96,2957.98,PO-4943,Purchase Order Receipt,3,159,warehouse2,Transaction processed for Main location,system,2025-11-10
177,2061,Mixing Bowl,Kitchen,Backup,Return,2025-10-22,1,20.79,20.79,RET-44896,Customer Return,86,87,system,Transaction processed for Backup location,system,2025-10-22
178,3101,Winter Boots - Insulated,Ski,Backup,Receipt,2026-03-17,85,93.0,7905.24,PO-9774,Purchase Order Receipt,155,240,warehouse1,Transaction processed for Backup location,system,2026-03-17
179,1512,SkyView 2-Person Tent,Camping,Backup,Transfer,2025-07-25,-45,251.46,-11315.7,TRF-5778,Warehouse Transfer,1,-44,system,Transaction processed for Backup location,system,2025-07-25
180,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Sale,2025-10-16,-22,347.02,-7634.44,SO-72058,Customer Sale,20,-2,warehouse1,Transaction processed for Backup location,system,2025-10-16
181,1532,TrailBlaze Hiking Pants,Camping,Main,Sale,2026-02-05,-35,67.5,-2362.5,SO-35589,Customer Sale,59,24,system,Transaction processed for Main location,system,2026-02-05
182,2051,Ice Cream Bowl,Kitchen,Main,Sale,2026-03-06,-39,18.17,-708.63,SO-53618,Customer Sale,117,78,warehouse1,Transaction processed for Main location,system,2026-03-06
183,1561,EcoFire Camping Stove,Camping,Backup,Return,2026-03-06,1,60.09,60.09,RET-37201,Customer Return,92,93,warehouse2,Transaction processed for Backup location,system,2026-03-06
184,2111,High-Speed Blender,Kitchen,Main,Sale,2026-02-12,-35,147.2,-5152.0,SO-85522,Customer Sale,70,35,system,Transaction processed for Main location,system,2026-02-12
185,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Adjustment,2025-08-29,5,173.42,867.1,ADJ-185,Cycle Count,77,82,system,Transaction processed for Backup location,system,2025-08-29
186,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Sale,2026-02-10,-24,61.48,-1475.52,SO-34050,Customer Sale,89,65,system,Transaction processed for Backup location,system,2026-02-10
187,3071,Ski Boot Bag - Premium,Ski,Main,Adjustment,2025-07-06,15,40.38,605.7,ADJ-187,Physical Count,233,248,warehouse1,Transaction processed for Main location,system,2025-07-06
188,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Adjustment,2026-02-19,13,347.02,4511.26,ADJ-188,Physical Count,197,210,warehouse2,Transaction processed for Backup location,system,2026-02-19
189,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Transfer,2026-02-22,-20,662.59,-13251.8,TRF-7459,Warehouse Transfer,96,76,system,Transaction processed for Main location,system,2026-02-22
190,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Sale,2025-08-22,-31,173.42,-5376.02,SO-87490,Customer Sale,40,9,warehouse1,Transaction processed for Backup location,system,2025-08-22
191,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Receipt,2026-04-12,113,901.74,101896.27,PO-5244,Purchase Order Receipt,51,164,warehouse2,Transaction processed for Backup location,system,2026-04-12
192,3033,Women's Performance Ski Boots,Ski,Main,Receipt,2026-03-06,134,433.43,58080.13,PO-3389,Purchase Order Receipt,80,214,system,Transaction processed for Main location,system,2026-03-06
193,3072,Hand Warmers - 10 Pack,Ski,Backup,Transfer,2025-09-21,-20,9.0,-180.0,TRF-4795,Warehouse Transfer,12,-8,warehouse1,Transaction processed for Backup location,system,2025-09-21
194,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Damage,2025-08-24,-7,917.54,-6422.78,DMG-194,Shipping Damage,4,-3,system,Transaction processed for Backup location,system,2025-08-24
195,1581,LED Headlamp - Rechargeable,Camping,Main,Sale,2026-02-06,-4,58.54,-234.16,SO-75594,Customer Sale,54,50,warehouse1,Transaction processed for Main location,system,2026-02-06
196,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2025-08-13,-29,235.56,-6831.24,SO-85166,Customer Sale,205,176,warehouse2,Transaction processed for Main location,system,2025-08-13
197,1523,TrailLite Daypack,Camping,Backup,Sale,2025-07-20,-29,53.51,-1551.79,SO-28637,Customer Sale,72,43,system,Transaction processed for Backup location,system,2025-07-20
198,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Receipt,2025-07-31,62,62.45,3872.14,PO-2905,Purchase Order Receipt,25,87,warehouse1,Transaction processed for Backup location,system,2025-07-31
199,1541,TrekReady Hiking Boots,Camping,Main,Damage,2026-04-05,-9,121.2,-1090.8,DMG-199,Shipping Damage,72,63,warehouse2,Transaction processed for Main location,system,2026-04-05
200,3052,Thermal Base Layer Set - Women's,Ski,Backup,Adjustment,2025-11-11,-5,110.67,-553.35,ADJ-200,Cycle Count,119,114,warehouse1,Transaction processed for Backup location,system,2025-11-11
201,3092,All-Mountain Snowboard - 158cm,Ski,Main,Sale,2026-01-30,-43,622.36,-26761.48,SO-79389,Customer Sale,76,33,system,Transaction processed for Main location,system,2026-01-30
202,3081,All-Temp Ski Wax Kit,Ski,Regional,Transfer,2025-12-13,-48,56.17,-2696.16,TRF-1795,Warehouse Transfer,48,0,warehouse2,Transaction processed for Regional location,system,2025-12-13
203,3052,Thermal Base Layer Set - Women's,Ski,Backup,Receipt,2026-03-26,150,108.39,16258.52,PO-2505,Purchase Order Receipt,28,178,system,Transaction processed for Backup location,system,2026-03-26
204,1523,TrailLite Daypack,Camping,Main,Receipt,2025-12-10,195,55.93,10905.47,PO-1985,Purchase Order Receipt,70,265,system,Transaction processed for Main location,system,2025-12-10
205,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Return,2026-04-18,5,734.03,3670.16,RET-66867,Customer Return,35,40,warehouse1,Transaction processed for Backup location,system,2026-04-18
206,1553,Adventure Dining Table,Camping,Regional,Sale,2025-10-18,-49,112.72,-5523.28,SO-23670,Customer Sale,209,160,warehouse2,Transaction processed for Regional location,system,2025-10-18
207,2051,Ice Cream Bowl,Kitchen,Main,Sale,2025-12-11,-4,18.17,-72.68,SO-44296,Customer Sale,17,13,system,Transaction processed for Main location,system,2025-12-11
208,2121,Bamboo Cutting Board Set,Kitchen,Backup,Receipt,2026-04-10,135,30.79,4156.57,PO-8812,Purchase Order Receipt,93,228,warehouse1,Transaction processed for Backup location,system,2026-04-10
209,3053,Waterproof Ski Pants,Ski,Main,Sale,2025-08-16,-4,166.37,-665.48,SO-11830,Customer Sale,54,50,warehouse2,Transaction processed for Main location,system,2025-08-16
210,1561,EcoFire Camping Stove,Camping,Main,Sale,2026-04-21,-22,75.11,-1652.42,SO-15810,Customer Sale,104,82,system,Transaction processed for Main location,system,2026-04-21
211,3103,Snowboard Bindings - Pro,Ski,Main,Transfer,2025-11-28,-17,228.16,-3878.72,TRF-7517,Warehouse Transfer,32,15,system,Transaction processed for Main location,system,2025-11-28
212,2022,Fork Set,Kitchen,Main,Receipt,2025-07-07,163,31.77,5178.28,PO-2210,Purchase Order Receipt,59,222,warehouse1,Transaction processed for Main location,system,2025-07-07
213,3103,Snowboard Bindings - Pro,Ski,Main,Sale,2026-01-13,-42,228.16,-9582.72,SO-12504,Customer Sale,84,42,warehouse1,Transaction processed for Main location,system,2026-01-13
214,3082,Edge Tuning Tool Set,Ski,Regional,Sale,2025-09-17,-42,91.1,-3826.2,SO-66059,Customer Sale,241,199,warehouse1,Transaction processed for Regional location,system,2025-09-17
215,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Receipt,2026-02-14,56,120.73,6760.86,PO-3630,Purchase Order Receipt,89,145,warehouse2,Transaction processed for Backup location,system,2026-02-14
216,3101,Winter Boots - Insulated,Ski,Backup,Sale,2025-11-21,-7,97.44,-682.08,SO-78081,Customer Sale,12,5,warehouse2,Transaction processed for Backup location,system,2025-11-21
217,1553,Adventure Dining Table,Camping,Regional,Receipt,2026-04-03,99,115.51,11435.89,PO-2198,Purchase Order Receipt,94,193,warehouse2,Transaction processed for Regional location,system,2026-04-03
218,1561,EcoFire Camping Stove,Camping,Main,Transfer,2025-12-20,-6,75.11,-450.66,TRF-2846,Warehouse Transfer,94,88,warehouse2,Transaction processed for Main location,system,2025-12-20
219,1523,TrailLite Daypack,Camping,Main,Sale,2026-04-16,-23,53.51,-1230.73,SO-51245,Customer Sale,16,-7,warehouse1,Transaction processed for Main location,system,2026-04-16
220,2121,Bamboo Cutting Board Set,Kitchen,Backup,Receipt,2026-02-02,158,31.58,4990.09,PO-4553,Purchase Order Receipt,45,203,system,Transaction processed for Backup location,system,2026-02-02
221,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Receipt,2026-04-06,13,365.02,4745.26,PO-4031,Purchase Order Receipt,98,111,warehouse1,Transaction processed for Backup location,system,2026-04-06
222,1562,PowerBurner Camping Stove,Camping,Main,Sale,2025-11-26,-7,137.5,-962.5,SO-75309,Customer Sale,35,28,warehouse1,Transaction processed for Main location,system,2025-11-26
223,1581,LED Headlamp - Rechargeable,Camping,Main,Transfer,2025-11-02,-32,58.54,-1873.28,TRF-9173,Warehouse Transfer,150,118,warehouse1,Transaction processed for Main location,system,2025-11-02
224,3092,All-Mountain Snowboard - 158cm,Ski,Main,Receipt,2026-03-10,66,604.52,39898.64,PO-6781,Purchase Order Receipt,93,159,warehouse2,Transaction processed for Main location,system,2026-03-10
225,2121,Bamboo Cutting Board Set,Kitchen,Backup,Adjustment,2026-01-17,18,30.3,545.4,ADJ-225,System Correction,13,31,warehouse1,Transaction processed for Backup location,system,2026-01-17
226,2091,Spatula,Kitchen,Main,Transfer,2025-08-15,-33,9.76,-322.08,TRF-8255,Warehouse Transfer,132,99,warehouse2,Transaction processed for Main location,system,2025-08-15
227,1511,Alpine Explorer Tent,Camping,Backup,Sale,2026-04-21,-34,327.59,-11138.06,SO-24728,Customer Sale,74,40,system,Transaction processed for Backup location,system,2026-04-21
228,3072,Hand Warmers - 10 Pack,Ski,Backup,Sale,2025-08-25,-8,9.0,-72.0,SO-21888,Customer Sale,108,100,warehouse1,Transaction processed for Backup location,system,2025-08-25
229,3062,Anti-Fog Ski Goggles,Ski,Main,Adjustment,2025-10-10,-4,86.98,-347.92,ADJ-229,Physical Count,107,103,warehouse1,Transaction processed for Main location,system,2025-10-10
230,3032,Comfort Fit Recreational Boots,Ski,Backup,Sale,2025-07-06,-45,252.31,-11353.95,SO-70589,Customer Sale,108,63,warehouse2,Transaction processed for Backup location,system,2025-07-06
231,2101,Measuring Cup Set,Kitchen,Main,Receipt,2025-11-05,33,13.92,459.42,PO-3152,Purchase Order Receipt,115,148,warehouse2,Transaction processed for Main location,system,2025-11-05
232,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Sale,2026-04-05,-39,61.48,-2397.72,SO-78330,Customer Sale,38,-1,warehouse1,Transaction processed for Backup location,system,2026-04-05
233,1562,PowerBurner Camping Stove,Camping,Main,Transfer,2025-11-23,-8,137.5,-1100.0,TRF-4411,Warehouse Transfer,27,19,warehouse2,Transaction processed for Main location,system,2025-11-23
234,3081,All-Temp Ski Wax Kit,Ski,Backup,Sale,2026-04-20,-7,56.17,-393.19,SO-80959,Customer Sale,7,0,system,Transaction processed for Backup location,system,2026-04-20
235,2061,Mixing Bowl,Kitchen,Main,Sale,2025-12-13,-19,25.99,-493.81,SO-82686,Customer Sale,36,17,system,Transaction processed for Main location,system,2025-12-13
236,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Receipt,2025-09-25,50,117.99,5899.66,PO-1675,Purchase Order Receipt,70,120,system,Transaction processed for Backup location,system,2025-09-25
237,2081,Food Storage Set,Kitchen,Main,Adjustment,2025-09-01,-12,27.66,-331.92,ADJ-237,Cycle Count,51,39,warehouse1,Transaction processed for Main location,system,2025-09-01
238,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Adjustment,2025-10-27,19,352.91,6705.29,ADJ-238,Physical Count,22,41,system,Transaction processed for Backup location,system,2025-10-27
239,1563,CompactCook Camping Stove,Camping,Backup,Receipt,2025-11-22,111,72.02,7994.36,PO-5757,Purchase Order Receipt,33,144,system,Transaction processed for Backup location,system,2025-11-22
240,2091,Spatula,Kitchen,Main,Receipt,2025-10-21,57,9.31,530.95,PO-3166,Purchase Order Receipt,51,108,warehouse2,Transaction processed for Main location,system,2025-10-21
241,1563,CompactCook Camping Stove,Camping,Backup,Sale,2025-12-09,-39,74.56,-2907.84,SO-18749,Customer Sale,35,-4,system,Transaction processed for Backup location,system,2025-12-09
242,3081,All-Temp Ski Wax Kit,Ski,Regional,Return,2025-08-16,2,44.94,89.87,RET-34183,Customer Return,184,186,warehouse2,Transaction processed for Regional location,system,2025-08-16
243,1561,EcoFire Camping Stove,Camping,Backup,Sale,2025-12-07,-7,75.11,-525.77,SO-41727,Customer Sale,50,43,system,Transaction processed for Backup location,system,2025-12-07
244,1533,RainGuard Hiking Jacket,Camping,Main,Damage,2025-09-26,-1,116.73,-116.73,DMG-244,Quality Issue,96,95,warehouse2,Transaction processed for Main location,system,2025-09-26
245,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Sale,2025-09-06,-14,352.91,-4940.74,SO-58442,Customer Sale,75,61,warehouse1,Transaction processed for Backup location,system,2025-09-06
246,2022,Fork Set,Kitchen,Main,Sale,2025-07-26,-32,30.45,-974.4,SO-59560,Customer Sale,95,63,system,Transaction processed for Main location,system,2025-07-26
247,3081,All-Temp Ski Wax Kit,Ski,Backup,Sale,2026-04-14,-15,56.17,-842.55,SO-37414,Customer Sale,141,126,warehouse2,Transaction processed for Backup location,system,2026-04-14
