TransactionID,ProductID,ProductName,WarehouseID,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
154,3032,Comfort Fit Recreational Boots,WH_500,Return,2026-01-25,1,221.01,221.01,RET-67502,Customer Return,112,113,System,Transaction processed for WH_500 location,system,2026-01-25
155,1552,TrekMaster Camping Chair,WH_100,Return,2026-01-18,2,36.78,73.57,RET-42915,Customer Return,101,103,System,Transaction processed for WH_100 location,system,2026-01-18
156,1553,Adventure Dining Table,WH_200,Receipt,2026-04-25,153,88.31,13511.2,PO-6245,Purchase Order Receipt,60,213,System,Transaction processed for WH_200 location,system,2026-04-25
157,3091,Freestyle Snowboard - 155cm,WH_200,Receipt,2025-08-30,168,426.43,71639.74,PO-4688,Purchase Order Receipt,24,192,System,Transaction processed for WH_200 location,system,2025-08-30
158,1512,SkyView 2-Person Tent,WH_100,Receipt,2026-01-29,116,194.38,22547.81,PO-3898,Purchase Order Receipt,131,247,System,Transaction processed for WH_100 location,system,2026-01-29
159,1533,RainGuard Hiking Jacket,WH_100,Receipt,2025-12-02,187,104.91,19618.14,PO-4557,Purchase Order Receipt,216,403,System,Transaction processed for WH_100 location,system,2025-12-02
160,2022,Fork Set,WH_100,Receipt,2025-12-25,73,29.77,2172.92,PO-5555,Purchase Order Receipt,1830,1903,System,Transaction processed for WH_100 location,system,2025-12-25
161,3052,Thermal Base Layer Set - Women's,WH_200,Adjustment,2026-04-18,18,79.81,1436.58,ADJ-161,System Correction,67,85,System,Transaction processed for WH_200 location,system,2026-04-18
162,3022,Backcountry Explorer XC Skis - 190cm,WH_200,Sale,2026-04-15,-1,372.58,372.58,SO-13460,Customer Sale,57,56,System,Transaction processed for WH_200 location,system,2026-04-15
163,3032,Comfort Fit Recreational Boots,WH_500,Sale,2025-10-25,-3,276.26,828.78,SO-71430,Customer Sale,58,55,System,Transaction processed for WH_500 location,system,2025-10-25
164,3033,Women's Performance Ski Boots,WH_100,Receipt,2025-12-01,147,408.76,60088.16,PO-1309,Purchase Order Receipt,44,191,System,Transaction processed for WH_100 location,system,2025-12-01
165,3022,Backcountry Explorer XC Skis - 190cm,WH_200,Sale,2026-03-20,-18,372.58,6706.44,SO-44905,Customer Sale,70,52,System,Transaction processed for WH_200 location,system,2026-03-20
166,3021,Nordic Classic XC Skis - 185cm,WH_100,Receipt,2025-10-01,12,218.92,2627.04,PO-8790,Purchase Order Receipt,38,50,System,Transaction processed for WH_100 location,system,2025-10-01
167,1572,MountainDream Sleeping Bag,WH_200,Sale,2025-09-04,-37,177.25,6558.25,SO-12664,Customer Sale,150,113,System,Transaction processed for WH_200 location,system,2025-09-04
168,3091,Freestyle Snowboard - 155cm,WH_100,Sale,2025-07-27,-20,414.73,8294.6,SO-84607,Customer Sale,53,33,System,Transaction processed for WH_100 location,system,2025-07-27
169,1572,MountainDream Sleeping Bag,WH_200,Sale,2025-11-17,-46,177.25,8153.5,SO-84850,Customer Sale,430,384,System,Transaction processed for WH_200 location,system,2025-11-17
170,1572,MountainDream Sleeping Bag,WH_200,Damage,2025-09-18,-9,177.25,1595.25,DMG-170,Warehouse Damage,35,26,System,Transaction processed for WH_200 location,system,2025-09-18
171,2051,Ice Cream Bowl,WH_100,Transfer,2025-10-23,-14,15.41,215.74,TRF-3530,Warehouse Transfer,1181,1167,System,Transaction processed for WH_100 location,system,2025-10-23
172,3104,Ski Tuning Bench - Portable,WH_100,Transfer,2026-04-23,-10,115.52,1155.2,TRF-1236,Warehouse Transfer,13,3,System,Transaction processed for WH_100 location,system,2026-04-23
173,3101,Winter Boots - Insulated,WH_100,Receipt,2025-08-29,58,94.34,5471.78,PO-1611,Purchase Order Receipt,23,81,System,Transaction processed for WH_100 location,system,2025-08-29
174,3032,Comfort Fit Recreational Boots,WH_200,Sale,2026-04-18,-38,276.26,10497.88,SO-58053,Customer Sale,110,72,System,Transaction processed for WH_200 location,system,2026-04-18
175,1552,TrekMaster Camping Chair,WH_100,Sale,2026-01-26,-37,45.98,1701.26,SO-67349,Customer Sale,103,66,System,Transaction processed for WH_100 location,system,2026-01-26
176,1541,TrekReady Hiking Boots,WH_200,Adjustment,2025-07-05,9,108.54,976.86,ADJ-176,Cycle Count,298,307,System,Transaction processed for WH_200 location,system,2025-07-05
177,3081,All-Temp Ski Wax Kit,WH_500,Return,2026-04-07,4,35.04,140.16,RET-47191,Customer Return,50,54,System,Transaction processed for WH_500 location,system,2026-04-07
178,1572,MountainDream Sleeping Bag,WH_200,Sale,2025-10-02,-27,177.25,4785.75,SO-69700,Customer Sale,27,0,System,Transaction processed for WH_200 location,system,2025-10-02
179,1553,Adventure Dining Table,WH_200,Sale,2025-12-15,-21,87.23,1831.83,SO-51527,Customer Sale,210,189,System,Transaction processed for WH_200 location,system,2025-12-15
180,3013,Beginner's Choice Alpine Skis - 160cm,WH_100,Receipt,2026-01-27,182,300.87,54758.02,PO-6310,Purchase Order Receipt,38,220,System,Transaction processed for WH_100 location,system,2026-01-27
181,3042,Aluminum All-Mountain Poles - 115cm,WH_100,Receipt,2025-07-10,18,54.9,988.12,PO-2832,Purchase Order Receipt,102,120,System,Transaction processed for WH_100 location,system,2025-07-10
182,3011,Alpine Pro Racing Skis - 170cm,WH_200,Sale,2025-08-25,-13,816.73,10617.49,SO-27749,Customer Sale,69,56,System,Transaction processed for WH_200 location,system,2025-08-25
183,2061,Mixing Bowl,WH_200,Sale,2025-08-16,-50,27.44,1372.0,SO-70066,Customer Sale,750,700,System,Transaction processed for WH_200 location,system,2025-08-16
184,3031,Pro Flex Racing Ski Boots,WH_200,Sale,2025-11-25,-4,459.79,1839.16,SO-41987,Customer Sale,74,70,System,Transaction processed for WH_200 location,system,2025-11-25
185,3061,Professional Ski Helmet,WH_200,Receipt,2025-09-03,128,118.08,15114.43,PO-4380,Purchase Order Receipt,78,206,System,Transaction processed for WH_200 location,system,2025-09-03
186,3103,Snowboard Bindings - Pro,WH_200,Sale,2025-08-16,-13,177.45,2306.85,SO-76226,Customer Sale,43,30,System,Transaction processed for WH_200 location,system,2025-08-16
187,3033,Women's Performance Ski Boots,WH_200,Adjustment,2025-08-24,-8,407.14,3257.12,ADJ-187,Physical Count,68,60,System,Transaction processed for WH_200 location,system,2025-08-24
188,1562,PowerBurner Camping Stove,WH_100,Receipt,2025-07-25,154,115.17,17736.44,PO-4112,Purchase Order Receipt,150,304,System,Transaction processed for WH_100 location,system,2025-07-25
189,2012,Espresso Machine,WH_500,Sale,2025-11-29,-22,277.98,6115.56,SO-53336,Customer Sale,2969,2947,System,Transaction processed for WH_500 location,system,2025-11-29
190,2101,Measuring Cup Set,WH_100,Transfer,2025-07-21,-35,12.84,449.4,TRF-1861,Warehouse Transfer,826,791,System,Transaction processed for WH_100 location,system,2025-07-21
191,3032,Comfort Fit Recreational Boots,WH_500,Receipt,2025-09-06,62,268.21,16628.88,PO-7172,Purchase Order Receipt,124,186,System,Transaction processed for WH_500 location,system,2025-09-06
192,3092,All-Mountain Snowboard - 158cm,WH_100,Sale,2025-10-03,-48,488.21,23434.08,SO-28347,Customer Sale,51,3,System,Transaction processed for WH_100 location,system,2025-10-03
193,1562,PowerBurner Camping Stove,WH_200,Sale,2025-10-24,-17,112.81,1917.77,SO-31600,Customer Sale,33,16,System,Transaction processed for WH_200 location,system,2025-10-24
194,1561,EcoFire Camping Stove,WH_100,Sale,2025-07-10,-37,79.86,2954.82,SO-15152,Customer Sale,109,72,System,Transaction processed for WH_100 location,system,2025-07-10
195,3011,Alpine Pro Racing Skis - 170cm,WH_200,Sale,2025-11-07,-41,816.73,33485.93,SO-49716,Customer Sale,143,102,System,Transaction processed for WH_200 location,system,2025-11-07
196,2012,Espresso Machine,WH_500,Receipt,2025-12-24,20,271.2,5423.98,PO-9930,Purchase Order Receipt,2915,2935,System,Transaction processed for WH_500 location,system,2025-12-24
197,2121,Bamboo Cutting Board Set,WH_100,Sale,2025-11-13,-48,29.56,1418.88,SO-28381,Customer Sale,221,173,System,Transaction processed for WH_100 location,system,2025-11-13
198,1551,BaseCamp Folding Table,WH_200,Adjustment,2026-01-02,-12,56.2,674.4,ADJ-198,Cycle Count,167,155,System,Transaction processed for WH_200 location,system,2026-01-02
199,2121,Bamboo Cutting Board Set,WH_100,Damage,2025-07-09,-5,29.56,147.8,DMG-199,Warehouse Damage,221,216,System,Transaction processed for WH_100 location,system,2025-07-09
200,3012,Mountain Master All-Terrain Skis - 165cm,WH_200,Sale,2025-12-30,-7,568.23,3977.61,SO-44858,Customer Sale,7,0,System,Transaction processed for WH_200 location,system,2025-12-30
201,3012,Mountain Master All-Terrain Skis - 165cm,WH_100,Sale,2025-09-08,-27,568.23,15342.21,SO-54740,Customer Sale,30,3,System,Transaction processed for WH_100 location,system,2025-09-08
202,2091,Spatula,WH_100,Sale,2025-08-28,-29,7.38,214.02,SO-51009,Customer Sale,385,356,System,Transaction processed for WH_100 location,system,2025-08-28
203,3062,Anti-Fog Ski Goggles,WH_200,Receipt,2025-11-28,68,70.24,4776.08,PO-8143,Purchase Order Receipt,13,81,System,Transaction processed for WH_200 location,system,2025-11-28
204,2112,4-Slice Toaster,WH_200,Receipt,2025-12-05,82,56.1,4599.86,PO-8311,Purchase Order Receipt,109,191,System,Transaction processed for WH_200 location,system,2025-12-05
205,2121,Bamboo Cutting Board Set,WH_100,Sale,2025-07-19,-44,29.56,1300.64,SO-80347,Customer Sale,240,196,System,Transaction processed for WH_100 location,system,2025-07-19
206,1562,PowerBurner Camping Stove,WH_200,Sale,2026-02-05,-14,112.81,1579.34,SO-24373,Customer Sale,63,49,System,Transaction processed for WH_200 location,system,2026-02-05
207,3022,Backcountry Explorer XC Skis - 190cm,WH_200,Sale,2025-07-01,-12,372.58,4470.96,SO-41462,Customer Sale,96,84,System,Transaction processed for WH_200 location,system,2025-07-01
208,3022,Backcountry Explorer XC Skis - 190cm,WH_200,Receipt,2026-01-02,81,359.9,29152.18,PO-5437,Purchase Order Receipt,67,148,System,Transaction processed for WH_200 location,system,2026-01-02
209,3022,Backcountry Explorer XC Skis - 190cm,WH_200,Sale,2025-11-28,-34,372.58,12667.72,SO-42138,Customer Sale,34,0,System,Transaction processed for WH_200 location,system,2025-11-28
210,1552,TrekMaster Camping Chair,WH_100,Return,2025-07-21,3,36.78,110.35,RET-85569,Customer Return,71,74,System,Transaction processed for WH_100 location,system,2025-07-21
211,1542,TrailWalker Hiking Shoes,WH_200,Sale,2025-08-12,-44,83.67,3681.48,SO-76915,Customer Sale,211,167,System,Transaction processed for WH_200 location,system,2025-08-12
212,1533,RainGuard Hiking Jacket,WH_100,Sale,2025-09-04,-41,107.78,4418.98,SO-65051,Customer Sale,285,244,System,Transaction processed for WH_100 location,system,2025-09-04
213,2121,Bamboo Cutting Board Set,WH_100,Sale,2026-03-23,-32,29.56,945.92,SO-54083,Customer Sale,235,203,System,Transaction processed for WH_100 location,system,2026-03-23
214,1563,CompactCook Camping Stove,WH_100,Receipt,2026-02-18,94,57.71,5424.87,PO-2293,Purchase Order Receipt,174,268,System,Transaction processed for WH_100 location,system,2026-02-18
215,3031,Pro Flex Racing Ski Boots,WH_200,Return,2025-11-26,2,367.83,735.66,RET-82368,Customer Return,83,85,System,Transaction processed for WH_200 location,system,2025-11-26
216,3031,Pro Flex Racing Ski Boots,WH_200,Receipt,2025-12-16,94,459.61,43203.52,PO-6598,Purchase Order Receipt,19,113,System,Transaction processed for WH_200 location,system,2025-12-16
217,1533,RainGuard Hiking Jacket,WH_100,Receipt,2026-03-11,174,113.08,19675.68,PO-5914,Purchase Order Receipt,263,437,System,Transaction processed for WH_100 location,system,2026-03-11
218,2112,4-Slice Toaster,WH_200,Receipt,2025-10-16,53,55.76,2955.06,PO-9623,Purchase Order Receipt,174,227,System,Transaction processed for WH_200 location,system,2025-10-16
219,3012,Mountain Master All-Terrain Skis - 165cm,WH_200,Receipt,2025-07-12,169,574.62,97110.06,PO-2633,Purchase Order Receipt,20,189,System,Transaction processed for WH_200 location,system,2025-07-12
220,1562,PowerBurner Camping Stove,WH_100,Sale,2025-11-24,-35,112.81,3948.35,SO-26718,Customer Sale,318,283,System,Transaction processed for WH_100 location,system,2025-11-24
221,1541,TrekReady Hiking Boots,WH_200,Transfer,2025-09-01,-14,108.54,1519.56,TRF-2115,Warehouse Transfer,304,290,System,Transaction processed for WH_200 location,system,2025-09-01
222,1511,Alpine Explorer Tent,WH_500,Sale,2025-09-26,-47,285.12,13400.64,SO-63554,Customer Sale,1054,1007,System,Transaction processed for WH_500 location,system,2025-09-26
223,2022,Fork Set,WH_100,Sale,2026-02-06,-8,28.69,229.52,SO-44317,Customer Sale,1812,1804,System,Transaction processed for WH_100 location,system,2026-02-06
224,2022,Fork Set,WH_100,Sale,2026-01-08,-47,28.69,1348.43,SO-25859,Customer Sale,1782,1735,System,Transaction processed for WH_100 location,system,2026-01-08
225,2011,Coffee Maker,WH_200,Transfer,2026-03-26,-42,119.66,5025.72,TRF-1525,Warehouse Transfer,911,869,System,Transaction processed for WH_200 location,system,2026-03-26
226,1512,SkyView 2-Person Tent,WH_100,Receipt,2026-03-08,169,204.71,34595.87,PO-5560,Purchase Order Receipt,278,447,System,Transaction processed for WH_100 location,system,2026-03-08
227,3052,Thermal Base Layer Set - Women's,WH_200,Transfer,2026-03-20,-29,79.81,2314.49,TRF-4345,Warehouse Transfer,118,89,System,Transaction processed for WH_200 location,system,2026-03-20
228,2051,Ice Cream Bowl,WH_100,Receipt,2025-07-25,63,15.2,957.32,PO-8013,Purchase Order Receipt,1203,1266,System,Transaction processed for WH_100 location,system,2025-07-25
229,1562,PowerBurner Camping Stove,WH_100,Receipt,2026-04-08,108,112.05,12101.86,PO-3785,Purchase Order Receipt,270,378,System,Transaction processed for WH_100 location,system,2026-04-08
230,2061,Mixing Bowl,WH_200,Sale,2026-01-19,-15,27.44,411.6,SO-68046,Customer Sale,614,599,System,Transaction processed for WH_200 location,system,2026-01-19
231,3062,Anti-Fog Ski Goggles,WH_200,Sale,2026-02-10,-13,71.96,935.48,SO-27343,Customer Sale,13,0,System,Transaction processed for WH_200 location,system,2026-02-10
232,1541,TrekReady Hiking Boots,WH_200,Sale,2025-07-16,-3,108.54,325.62,SO-22433,Customer Sale,30,27,System,Transaction processed for WH_200 location,system,2025-07-16
233,3061,Professional Ski Helmet,WH_200,Return,2025-07-18,1,94.09,94.09,RET-70243,Customer Return,7,8,System,Transaction processed for WH_200 location,system,2025-07-18
234,3053,Waterproof Ski Pants,WH_100,Sale,2026-03-01,-2,123.28,246.56,SO-82681,Customer Sale,2,0,System,Transaction processed for WH_100 location,system,2026-03-01
235,3071,Ski Boot Bag - Premium,WH_200,Transfer,2026-02-04,-15,34.5,517.5,TRF-4376,Warehouse Transfer,26,11,System,Transaction processed for WH_200 location,system,2026-02-04
236,1541,TrekReady Hiking Boots,WH_200,Adjustment,2025-11-17,-5,108.54,542.7,ADJ-236,Physical Count,125,120,System,Transaction processed for WH_200 location,system,2025-11-17
237,1532,TrailBlaze Hiking Pants,WH_500,Receipt,2025-07-27,86,52.16,4486.04,PO-9747,Purchase Order Receipt,121,207,System,Transaction processed for WH_500 location,system,2025-07-27
238,3032,Comfort Fit Recreational Boots,WH_200,Sale,2025-07-13,-27,276.26,7459.02,SO-96289,Customer Sale,80,53,System,Transaction processed for WH_200 location,system,2025-07-13
239,2091,Spatula,WH_100,Sale,2026-03-10,-37,7.38,273.06,SO-49835,Customer Sale,451,414,System,Transaction processed for WH_100 location,system,2026-03-10
240,3032,Comfort Fit Recreational Boots,WH_200,Sale,2026-01-29,-12,276.26,3315.12,SO-98250,Customer Sale,42,30,System,Transaction processed for WH_200 location,system,2026-01-29
241,3022,Backcountry Explorer XC Skis - 190cm,WH_500,Sale,2025-07-20,-36,372.58,13412.88,SO-30037,Customer Sale,124,88,System,Transaction processed for WH_500 location,system,2025-07-20
242,3081,All-Temp Ski Wax Kit,WH_500,Sale,2026-04-25,-12,43.8,525.6,SO-38060,Customer Sale,59,47,System,Transaction processed for WH_500 location,system,2026-04-25
243,3061,Professional Ski Helmet,WH_200,Sale,2026-04-11,-39,117.61,4586.79,SO-66458,Customer Sale,64,25,System,Transaction processed for WH_200 location,system,2026-04-11
244,3012,Mountain Master All-Terrain Skis - 165cm,WH_100,Transfer,2025-11-11,-47,568.23,26706.81,TRF-3163,Warehouse Transfer,47,0,System,Transaction processed for WH_100 location,system,2025-11-11
245,3072,Hand Warmers - 10 Pack,WH_100,Receipt,2026-04-18,76,7.88,599.22,PO-5102,Purchase Order Receipt,45,121,System,Transaction processed for WH_100 location,system,2026-04-18
246,3041,Carbon Fiber Racing Poles - 120cm,WH_200,Sale,2025-09-14,-35,114.35,4002.25,SO-37464,Customer Sale,55,20,System,Transaction processed for WH_200 location,system,2025-09-14
247,1553,Adventure Dining Table,WH_200,Sale,2025-11-29,-42,87.23,3663.66,SO-74679,Customer Sale,71,29,System,Transaction processed for WH_200 location,system,2025-11-29
248,1571,CozyNights Sleeping Bag,WH_100,Sale,2025-07-04,-13,102.1,1327.3,SO-15788,Customer Sale,48,35,System,Transaction processed for WH_100 location,system,2025-07-04
249,1561,EcoFire Camping Stove,WH_100,Sale,2025-11-10,-29,79.86,2315.94,SO-89989,Customer Sale,236,207,System,Transaction processed for WH_100 location,system,2025-11-10
250,3061,Professional Ski Helmet,WH_200,Damage,2025-09-17,-3,117.61,352.83,DMG-250,Warehouse Damage,92,89,System,Transaction processed for WH_200 location,system,2025-09-17
251,1543,TrekStar Hiking Sandals,WH_200,Receipt,2025-11-23,40,52.65,2106.16,PO-6913,Purchase Order Receipt,45,85,System,Transaction processed for WH_200 location,system,2025-11-23
252,3051,Insulated Ski Jacket - Men's,WH_500,Sale,2025-08-24,-36,167.9,6044.4,SO-75276,Customer Sale,97,61,System,Transaction processed for WH_500 location,system,2025-08-24
253,3031,Pro Flex Racing Ski Boots,WH_200,Sale,2025-11-29,-2,459.79,919.58,SO-65325,Customer Sale,23,21,System,Transaction processed for WH_200 location,system,2025-11-29
254,3062,Anti-Fog Ski Goggles,WH_200,Transfer,2026-01-10,-5,71.96,359.8,TRF-9057,Warehouse Transfer,11,6,System,Transaction processed for WH_200 location,system,2026-01-10
255,2011,Coffee Maker,WH_200,Return,2026-04-29,5,95.73,478.64,RET-68822,Customer Return,803,808,System,Transaction processed for WH_200 location,system,2026-04-29
256,1531,Summit Breeze Jacket,WH_500,Receipt,2026-02-21,125,89.82,11226.97,PO-5301,Purchase Order Receipt,923,1048,System,Transaction processed for WH_500 location,system,2026-02-21
257,3062,Anti-Fog Ski Goggles,WH_500,Sale,2025-08-02,-1,71.96,71.96,SO-46349,Customer Sale,1,0,System,Transaction processed for WH_500 location,system,2025-08-02
