TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
148,2091,Spatula,Kitchen,Main,Receipt,2026-01-12,102,8.12,828.51,PO-8226,Purchase Order Receipt,53,155,system,Transaction processed for Main location,system,2026-01-12
149,3032,Comfort Fit Recreational Boots,Ski,Main,Sale,2025-10-04,-20,309.3,-6186.0,SO-28293,Customer Sale,32,12,warehouse2,Transaction processed for Main location,system,2025-10-04
150,3033,Women's Performance Ski Boots,Ski,Main,Sale,2026-01-11,-41,376.2,-15424.2,SO-44917,Customer Sale,26,-15,warehouse2,Transaction processed for Main location,system,2026-01-11
151,2071,Baking Pan,Kitchen,Backup,Sale,2026-04-19,-9,23.09,-207.81,SO-21336,Customer Sale,39,30,system,Transaction processed for Backup location,system,2026-04-19
152,1542,TrailWalker Hiking Shoes,Camping,Main,Sale,2026-02-26,-24,98.4,-2361.6,SO-44275,Customer Sale,49,25,warehouse1,Transaction processed for Main location,system,2026-02-26
153,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Receipt,2026-03-07,142,345.76,49097.82,PO-7220,Purchase Order Receipt,110,252,warehouse2,Transaction processed for Backup location,system,2026-03-07
154,1511,Alpine Explorer Tent,Camping,Main,Transfer,2026-01-02,-46,319.45,-14694.7,TRF-8286,Warehouse Transfer,75,29,warehouse1,Transaction processed for Main location,system,2026-01-02
155,1563,CompactCook Camping Stove,Camping,Main,Sale,2025-08-06,-40,63.43,-2537.2,SO-48649,Customer Sale,29,-11,warehouse2,Transaction processed for Main location,system,2025-08-06
156,1551,BaseCamp Folding Table,Camping,Regional,Transfer,2025-11-30,-28,71.85,-2011.8,TRF-7355,Warehouse Transfer,222,194,warehouse1,Transaction processed for Regional location,system,2025-11-30
157,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Receipt,2026-04-14,157,57.82,9077.2,PO-2725,Purchase Order Receipt,72,229,warehouse1,Transaction processed for Backup location,system,2026-04-14
158,1562,PowerBurner Camping Stove,Camping,Main,Sale,2025-09-01,-46,135.55,-6235.3,SO-40026,Customer Sale,120,74,warehouse1,Transaction processed for Main location,system,2025-09-01
159,1532,TrailBlaze Hiking Pants,Camping,Main,Sale,2025-10-10,-33,64.18,-2117.94,SO-32684,Customer Sale,60,27,warehouse1,Transaction processed for Main location,system,2025-10-10
160,1533,RainGuard Hiking Jacket,Camping,Main,Damage,2025-10-02,-8,135.73,-1085.84,DMG-160,Quality Issue,1,-7,system,Transaction processed for Main location,system,2025-10-02
161,1581,LED Headlamp - Rechargeable,Camping,Main,Receipt,2025-11-27,50,56.06,2802.83,PO-4660,Purchase Order Receipt,125,175,warehouse1,Transaction processed for Main location,system,2025-11-27
162,1542,TrailWalker Hiking Shoes,Camping,Main,Damage,2025-10-03,-8,98.4,-787.2,DMG-162,Quality Issue,14,6,system,Transaction processed for Main location,system,2025-10-03
163,1532,TrailBlaze Hiking Pants,Camping,Backup,Receipt,2025-09-10,77,61.57,4740.66,PO-8461,Purchase Order Receipt,51,128,warehouse1,Transaction processed for Backup location,system,2025-09-10
164,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Receipt,2025-10-25,52,589.05,30630.46,PO-2398,Purchase Order Receipt,51,103,system,Transaction processed for Backup location,system,2025-10-25
165,3033,Women's Performance Ski Boots,Ski,Backup,Sale,2025-12-28,-20,376.2,-7524.0,SO-75781,Customer Sale,72,52,warehouse1,Transaction processed for Backup location,system,2025-12-28
166,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2026-02-15,-30,64.18,-1925.4,SO-29423,Customer Sale,96,66,warehouse2,Transaction processed for Backup location,system,2026-02-15
167,2091,Spatula,Kitchen,Main,Adjustment,2025-11-28,15,8.02,120.3,ADJ-167,System Correction,67,82,warehouse2,Transaction processed for Main location,system,2025-11-28
168,1521,Adventurer Pro Backpack,Camping,Backup,Transfer,2025-11-12,-43,114.97,-4943.71,TRF-4339,Warehouse Transfer,210,167,warehouse2,Transaction processed for Backup location,system,2025-11-12
169,3102,Winter Hiking Boots - Waterproof,Ski,Main,Receipt,2025-10-19,147,159.59,23460.36,PO-7856,Purchase Order Receipt,132,279,warehouse1,Transaction processed for Main location,system,2025-10-19
170,1562,PowerBurner Camping Stove,Camping,Main,Sale,2026-02-17,-3,135.55,-406.65,SO-72517,Customer Sale,86,83,warehouse1,Transaction processed for Main location,system,2026-02-17
171,3021,Nordic Classic XC Skis - 185cm,Ski,Backup,Sale,2025-08-10,-36,248.57,-8948.52,SO-55728,Customer Sale,17,-19,warehouse1,Transaction processed for Backup location,system,2025-08-10
172,2031,Coffee Mug,Kitchen,Regional,Sale,2025-09-03,-26,22.75,-591.5,SO-58810,Customer Sale,60,34,warehouse1,Transaction processed for Regional location,system,2025-09-03
173,3021,Nordic Classic XC Skis - 185cm,Ski,Backup,Sale,2025-12-25,-38,248.57,-9445.66,SO-35310,Customer Sale,79,41,warehouse1,Transaction processed for Backup location,system,2025-12-25
174,3104,Ski Tuning Bench - Portable,Ski,Main,Sale,2026-01-29,-10,138.95,-1389.5,SO-60772,Customer Sale,106,96,warehouse1,Transaction processed for Main location,system,2026-01-29
175,1562,PowerBurner Camping Stove,Camping,Main,Sale,2025-09-30,-38,135.55,-5150.9,SO-53130,Customer Sale,84,46,warehouse1,Transaction processed for Main location,system,2025-09-30
176,2061,Mixing Bowl,Kitchen,Main,Receipt,2025-11-14,136,31.04,4220.93,PO-8706,Purchase Order Receipt,34,170,warehouse1,Transaction processed for Main location,system,2025-11-14
177,1542,TrailWalker Hiking Shoes,Camping,Main,Adjustment,2025-07-09,-2,98.4,-196.8,ADJ-177,Cycle Count,76,74,warehouse2,Transaction processed for Main location,system,2025-07-09
178,2022,Fork Set,Kitchen,Main,Sale,2026-02-27,-16,32.35,-517.6,SO-69010,Customer Sale,40,24,system,Transaction processed for Main location,system,2026-02-27
179,1542,TrailWalker Hiking Shoes,Camping,Main,Sale,2025-08-06,-34,98.4,-3345.6,SO-24773,Customer Sale,17,-17,warehouse1,Transaction processed for Main location,system,2025-08-06
180,2012,Espresso Machine,Kitchen,Main,Transfer,2026-01-31,-48,285.82,-13719.36,TRF-7722,Warehouse Transfer,105,57,system,Transaction processed for Main location,system,2026-01-31
181,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Adjustment,2025-07-16,7,324.01,2268.07,ADJ-181,Cycle Count,103,110,system,Transaction processed for Backup location,system,2025-07-16
182,3103,Snowboard Bindings - Pro,Ski,Main,Receipt,2025-09-21,132,226.6,29910.69,PO-1740,Purchase Order Receipt,91,223,system,Transaction processed for Main location,system,2025-09-21
183,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Sale,2025-12-02,-7,60.04,-420.28,SO-90859,Customer Sale,135,128,warehouse1,Transaction processed for Backup location,system,2025-12-02
184,2071,Baking Pan,Kitchen,Backup,Sale,2025-07-19,-22,23.09,-507.98,SO-51756,Customer Sale,127,105,warehouse1,Transaction processed for Backup location,system,2025-07-19
185,3102,Winter Hiking Boots - Waterproof,Ski,Main,Sale,2025-08-28,-41,157.94,-6475.54,SO-55127,Customer Sale,116,75,system,Transaction processed for Main location,system,2025-08-28
186,1523,TrailLite Daypack,Camping,Main,Sale,2026-04-05,-43,52.89,-2274.27,SO-52126,Customer Sale,215,172,warehouse2,Transaction processed for Main location,system,2026-04-05
187,1543,TrekStar Hiking Sandals,Camping,Regional,Receipt,2026-01-29,70,63.15,4420.33,PO-4202,Purchase Order Receipt,112,182,system,Transaction processed for Regional location,system,2026-01-29
188,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Sale,2025-10-21,-36,345.6,-12441.6,SO-26851,Customer Sale,158,122,warehouse1,Transaction processed for Main location,system,2025-10-21
189,1521,Adventurer Pro Backpack,Camping,Backup,Damage,2025-09-22,-1,114.97,-114.97,DMG-189,Warehouse Damage,120,119,system,Transaction processed for Backup location,system,2025-09-22
190,2011,Coffee Maker,Kitchen,Main,Sale,2025-08-31,-16,128.11,-2049.76,SO-39151,Customer Sale,120,104,system,Transaction processed for Main location,system,2025-08-31
191,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Adjustment,2025-07-24,20,130.35,2607.0,ADJ-191,Cycle Count,1,21,system,Transaction processed for Main location,system,2025-07-24
192,3052,Thermal Base Layer Set - Women's,Ski,Backup,Receipt,2025-12-11,67,109.36,7327.29,PO-3255,Purchase Order Receipt,50,117,warehouse2,Transaction processed for Backup location,system,2025-12-11
193,1522,SummitClimber Backpack,Camping,Backup,Sale,2025-12-07,-45,161.55,-7269.75,SO-54900,Customer Sale,29,-16,warehouse1,Transaction processed for Backup location,system,2025-12-07
194,3101,Winter Boots - Insulated,Ski,Regional,Sale,2026-02-26,-39,116.03,-4525.17,SO-35775,Customer Sale,119,80,system,Transaction processed for Regional location,system,2026-02-26
195,1542,TrailWalker Hiking Shoes,Camping,Main,Sale,2025-10-11,-34,98.4,-3345.6,SO-10378,Customer Sale,56,22,warehouse2,Transaction processed for Main location,system,2025-10-11
196,3052,Thermal Base Layer Set - Women's,Ski,Backup,Transfer,2025-12-31,-38,105.09,-3993.42,TRF-3481,Warehouse Transfer,64,26,system,Transaction processed for Backup location,system,2025-12-31
197,1511,Alpine Explorer Tent,Camping,Main,Sale,2025-10-21,-1,319.45,-319.45,SO-72523,Customer Sale,1,0,system,Transaction processed for Main location,system,2025-10-21
198,3092,All-Mountain Snowboard - 158cm,Ski,Main,Sale,2026-02-27,-33,498.01,-16434.33,SO-80367,Customer Sale,181,148,warehouse2,Transaction processed for Main location,system,2026-02-27
199,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Receipt,2025-08-06,21,156.89,3294.65,PO-3768,Purchase Order Receipt,41,62,warehouse1,Transaction processed for Backup location,system,2025-08-06
200,3071,Ski Boot Bag - Premium,Ski,Main,Adjustment,2025-11-30,7,46.08,322.56,ADJ-200,Physical Count,45,52,system,Transaction processed for Main location,system,2025-11-30
201,1543,TrekStar Hiking Sandals,Camping,Backup,Transfer,2025-12-04,-33,62.07,-2048.31,TRF-5595,Warehouse Transfer,45,12,system,Transaction processed for Backup location,system,2025-12-04
202,2081,Food Storage Set,Kitchen,Main,Damage,2025-09-11,-3,24.64,-73.92,DMG-202,Quality Issue,30,27,warehouse2,Transaction processed for Main location,system,2025-09-11
203,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Main,Sale,2025-07-03,-40,324.01,-12960.4,SO-34408,Customer Sale,29,-11,warehouse1,Transaction processed for Main location,system,2025-07-03
204,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Damage,2026-01-21,-5,345.6,-1728.0,DMG-204,Warehouse Damage,275,270,warehouse1,Transaction processed for Main location,system,2026-01-21
205,1531,Summit Breeze Jacket,Camping,Main,Receipt,2026-01-19,65,105.73,6872.36,PO-4630,Purchase Order Receipt,44,109,system,Transaction processed for Main location,system,2026-01-19
206,3032,Comfort Fit Recreational Boots,Ski,Main,Adjustment,2025-10-19,-13,309.3,-4020.9,ADJ-206,Physical Count,34,21,warehouse1,Transaction processed for Main location,system,2025-10-19
207,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Sale,2026-02-28,-6,324.01,-1944.06,SO-27152,Customer Sale,30,24,warehouse2,Transaction processed for Backup location,system,2026-02-28
208,2022,Fork Set,Kitchen,Main,Sale,2025-12-24,-15,32.35,-485.25,SO-31110,Customer Sale,116,101,warehouse2,Transaction processed for Main location,system,2025-12-24
209,1571,CozyNights Sleeping Bag,Camping,Backup,Transfer,2025-11-11,-18,124.78,-2246.04,TRF-3280,Warehouse Transfer,71,53,warehouse2,Transaction processed for Backup location,system,2025-11-11
210,2021,Chef Knife,Kitchen,Main,Sale,2026-03-16,-49,64.53,-3161.97,SO-71435,Customer Sale,12,-37,warehouse2,Transaction processed for Main location,system,2026-03-16
211,1543,TrekStar Hiking Sandals,Camping,Backup,Sale,2026-03-03,-6,62.07,-372.42,SO-68859,Customer Sale,44,38,warehouse1,Transaction processed for Backup location,system,2026-03-03
212,2051,Ice Cream Bowl,Kitchen,Main,Transfer,2026-02-01,-6,18.6,-111.6,TRF-4711,Warehouse Transfer,195,189,system,Transaction processed for Main location,system,2026-02-01
213,3081,All-Temp Ski Wax Kit,Ski,Backup,Sale,2025-11-21,-23,62.56,-1438.88,SO-13909,Customer Sale,83,60,warehouse1,Transaction processed for Backup location,system,2025-11-21
214,3033,Women's Performance Ski Boots,Ski,Backup,Receipt,2026-03-12,183,367.43,67239.69,PO-2772,Purchase Order Receipt,106,289,warehouse2,Transaction processed for Backup location,system,2026-03-12
215,1522,SummitClimber Backpack,Camping,Backup,Sale,2026-03-05,-44,161.55,-7108.2,SO-22507,Customer Sale,17,-27,system,Transaction processed for Backup location,system,2026-03-05
216,3033,Women's Performance Ski Boots,Ski,Backup,Transfer,2026-03-16,-7,376.2,-2633.4,TRF-5184,Warehouse Transfer,68,61,warehouse1,Transaction processed for Backup location,system,2026-03-16
217,3081,All-Temp Ski Wax Kit,Ski,Backup,Sale,2026-03-18,-6,62.56,-375.36,SO-52412,Customer Sale,80,74,system,Transaction processed for Backup location,system,2026-03-18
218,1561,EcoFire Camping Stove,Camping,Main,Return,2025-11-15,1,63.92,63.92,RET-97845,Customer Return,24,25,warehouse1,Transaction processed for Main location,system,2025-11-15
219,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Main,Sale,2026-02-13,-8,324.01,-2592.08,SO-95255,Customer Sale,74,66,system,Transaction processed for Main location,system,2026-02-13
220,3033,Women's Performance Ski Boots,Ski,Backup,Damage,2025-11-12,-8,376.2,-3009.6,DMG-220,Warehouse Damage,3,-5,system,Transaction processed for Backup location,system,2025-11-12
221,1581,LED Headlamp - Rechargeable,Camping,Main,Return,2025-11-30,4,44.42,177.7,RET-27024,Customer Return,122,126,warehouse1,Transaction processed for Main location,system,2025-11-30
222,1561,EcoFire Camping Stove,Camping,Main,Receipt,2025-12-01,43,78.22,3363.29,PO-6523,Purchase Order Receipt,141,184,warehouse1,Transaction processed for Main location,system,2025-12-01
223,3103,Snowboard Bindings - Pro,Ski,Main,Sale,2025-09-15,-2,233.22,-466.44,SO-73170,Customer Sale,47,45,system,Transaction processed for Main location,system,2025-09-15
224,1542,TrailWalker Hiking Shoes,Camping,Main,Receipt,2026-02-10,155,98.19,15219.3,PO-5668,Purchase Order Receipt,45,200,warehouse1,Transaction processed for Main location,system,2026-02-10
225,3031,Pro Flex Racing Ski Boots,Ski,Backup,Sale,2025-10-13,-28,479.9,-13437.2,SO-11941,Customer Sale,78,50,warehouse1,Transaction processed for Backup location,system,2025-10-13
226,3062,Anti-Fog Ski Goggles,Ski,Main,Sale,2026-02-16,-23,95.15,-2188.45,SO-43148,Customer Sale,130,107,system,Transaction processed for Main location,system,2026-02-16
227,1542,TrailWalker Hiking Shoes,Camping,Backup,Return,2025-10-23,1,78.72,78.72,RET-16650,Customer Return,38,39,warehouse1,Transaction processed for Backup location,system,2025-10-23
228,3101,Winter Boots - Insulated,Ski,Regional,Sale,2026-01-05,-39,116.03,-4525.17,SO-21294,Customer Sale,106,67,warehouse1,Transaction processed for Regional location,system,2026-01-05
229,1561,EcoFire Camping Stove,Camping,Backup,Transfer,2025-11-10,-47,79.9,-3755.3,TRF-3274,Warehouse Transfer,76,29,warehouse2,Transaction processed for Backup location,system,2025-11-10
230,3082,Edge Tuning Tool Set,Ski,Main,Transfer,2025-12-04,-40,85.34,-3413.6,TRF-3131,Warehouse Transfer,63,23,warehouse2,Transaction processed for Main location,system,2025-12-04
231,2041,Serving Platter,Kitchen,Main,Sale,2026-01-29,-21,49.94,-1048.74,SO-98030,Customer Sale,28,7,system,Transaction processed for Main location,system,2026-01-29
232,1523,TrailLite Daypack,Camping,Backup,Adjustment,2026-01-16,10,52.89,528.9,ADJ-232,Cycle Count,5,15,warehouse1,Transaction processed for Backup location,system,2026-01-16
233,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Receipt,2025-11-19,32,334.06,10689.99,PO-1046,Purchase Order Receipt,331,363,warehouse1,Transaction processed for Main location,system,2025-11-19
234,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Sale,2026-02-13,-29,60.04,-1741.16,SO-35123,Customer Sale,43,14,system,Transaction processed for Backup location,system,2026-02-13
235,3062,Anti-Fog Ski Goggles,Ski,Main,Return,2026-01-03,5,76.12,380.6,RET-52556,Customer Return,124,129,warehouse2,Transaction processed for Main location,system,2026-01-03
236,2022,Fork Set,Kitchen,Main,Adjustment,2026-01-15,8,32.35,258.8,ADJ-236,System Correction,90,98,system,Transaction processed for Main location,system,2026-01-15
237,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2026-01-20,-37,223.02,-8251.74,SO-98896,Customer Sale,105,68,warehouse2,Transaction processed for Main location,system,2026-01-20
238,1531,Summit Breeze Jacket,Camping,Backup,Sale,2026-04-22,-17,108.88,-1850.96,SO-52905,Customer Sale,66,49,warehouse2,Transaction processed for Backup location,system,2026-04-22
239,2091,Spatula,Kitchen,Main,Sale,2025-10-09,-31,8.02,-248.62,SO-34735,Customer Sale,82,51,warehouse2,Transaction processed for Main location,system,2025-10-09
240,3062,Anti-Fog Ski Goggles,Ski,Main,Return,2026-02-15,5,76.12,380.6,RET-49467,Customer Return,90,95,warehouse2,Transaction processed for Main location,system,2026-02-15
241,3071,Ski Boot Bag - Premium,Ski,Main,Transfer,2026-01-07,-44,46.08,-2027.52,TRF-3170,Warehouse Transfer,59,15,warehouse2,Transaction processed for Main location,system,2026-01-07
242,3031,Pro Flex Racing Ski Boots,Ski,Backup,Sale,2025-09-20,-6,479.9,-2879.4,SO-72853,Customer Sale,46,40,warehouse2,Transaction processed for Backup location,system,2025-09-20
243,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Damage,2025-07-12,-8,345.6,-2764.8,DMG-243,Shipping Damage,168,160,warehouse1,Transaction processed for Backup location,system,2025-07-12
244,2081,Food Storage Set,Kitchen,Main,Sale,2025-10-29,-38,24.64,-936.32,SO-66794,Customer Sale,33,-5,warehouse2,Transaction processed for Main location,system,2025-10-29
245,1523,TrailLite Daypack,Camping,Backup,Sale,2025-10-30,-14,52.89,-740.46,SO-54935,Customer Sale,16,2,warehouse2,Transaction processed for Backup location,system,2025-10-30
246,3072,Hand Warmers - 10 Pack,Ski,Backup,Sale,2025-10-10,-24,11.62,-278.88,SO-14731,Customer Sale,270,246,system,Transaction processed for Backup location,system,2025-10-10
